respondent_id,xyz_vaccine,seasonal_vaccine
27636,0.57451636,0.9812418
27637,0.08352817,0.14194496
27638,0.025583828,0.43960482
27639,0.019252483,0.19213678
27640,0.8594637,0.6457094
27641,0.6159527,0.51397663
27642,0.21195321,0.56638044
27643,0.04475843,0.04991916
27644,0.08766718,0.37001914
27645,0.29529914,0.035100237
27646,0.086478926,0.3778808
27647,0.10159881,0.37181094
27648,0.012702832,0.055446487
27649,0.07866967,0.09027883
27650,0.061239757,0.6548613
27651,0.37599993,0.95963794
27652,0.32360226,0.23304263
27653,0.0055937674,0.031717747
27654,0.091394216,0.5643818
27655,0.13191064,0.30281088
27656,0.06680627,0.13041577
27657,0.5758001,0.039103243
27658,0.028653115,0.62429905
27659,0.03976526,0.03664855
27660,0.079748906,0.034286052
27661,0.14606705,0.030865246
27662,0.026323173,0.24847573
27663,0.44820297,0.9793312
27664,0.031648915,0.022172848
27665,0.5184192,0.53324527
27666,0.1021303,0.91365975
27667,0.016384518,0.0970175
27668,0.94079065,0.98082614
27669,0.16933809,0.8501863
27670,0.70924896,0.94042206
27671,0.080582544,0.7136226
27672,0.02770933,0.17154013
27673,0.008995328,0.16500644
27674,0.13320649,0.6442337
27675,0.83629185,0.8011455
27676,0.046092078,0.8994311
27677,0.07247143,0.21814461
27678,0.15265864,0.14209455
27679,0.10292312,0.43040216
27680,0.8172255,0.9459463
27681,0.00010455195,0.005603199
27682,0.01573409,0.8791788
27683,0.02934306,0.81687677
27684,0.079351135,0.15324457
27685,0.016780926,0.051239066
27686,0.18018635,0.6847019
27687,0.06431315,0.018841688
27688,0.040886536,0.74971545
27689,0.91611654,0.96496946
27690,0.8756564,0.9439061
27691,0.85387176,0.9511077
27692,0.013339512,0.35644174
27693,0.1268847,0.6088882
27694,0.032826386,0.2257532
27695,0.0072310655,0.31176248
27696,0.050558545,0.9167946
27697,0.68352497,0.9364717
27698,0.07783992,0.105969176
27699,0.014376538,0.072394
27700,0.048213463,0.86008406
27701,0.078557946,0.2103232
27702,0.30146816,0.36467692
27703,0.073613904,0.029563451
27704,0.020886045,0.10494619
27705,0.5439735,0.59460866
27706,0.07556689,0.98588353
27707,0.034705766,0.55035955
27708,0.058697112,0.8091781
27709,0.3075657,0.18843561
27710,0.055827793,0.12357935
27711,0.97166044,0.98407334
27712,0.0041261506,0.022216508
27713,0.0067104516,0.053776756
27714,0.07617029,0.037777983
27715,0.8222911,0.8114502
27716,0.090982,0.67291814
27717,0.17535487,0.028884312
27718,0.26500696,0.4726458
27719,0.0012653063,0.0913612
27720,0.048945367,0.49147308
27721,0.3277647,0.20688824
27722,0.19989075,0.15734303
27723,0.052969426,0.82593614
27724,0.025397124,0.04938214
27725,0.072409414,0.63700384
27726,0.056531675,0.29551566
27727,0.40774894,0.97935367
27728,0.60218936,0.48876846
27729,0.071335666,0.07017364
27730,0.8280093,0.7950391
27731,0.94880813,0.95951897
27732,0.025545586,0.9571869
27733,0.09644829,0.25094232
27734,0.059018765,0.44893983
27735,0.7404005,0.80280375
27736,0.13443074,0.16656834
27737,0.025394049,0.64603317
27738,0.7940546,0.9616745
27739,0.8129216,0.8381847
27740,0.022248438,0.27865753
27741,0.18849282,0.9386139
27742,0.08738957,0.64196134
27743,0.68348974,0.8286127
27744,0.044504665,0.22418596
27745,0.7008555,0.9188
27746,0.061810706,0.81232166
27747,0.016479688,0.40984967
27748,0.052656725,0.15106428
27749,0.09045495,0.7600506
27750,0.060273934,0.06060973
27751,0.2078354,0.22051515
27752,0.035107773,0.91026676
27753,0.028335802,0.015340098
27754,0.011764708,0.85637975
27755,0.9722778,0.96368366
27756,0.13691904,0.21755545
27757,0.044958353,0.06267385
27758,0.015959168,0.9796466
27759,0.02146928,0.06453747
27760,0.16153619,0.80770415
27761,0.033188224,0.8084769
27762,0.011684763,0.0071859593
27763,0.03308234,0.5916591
27764,0.1469873,0.72513807
27765,0.13276827,0.59758073
27766,0.6573326,0.87030256
27767,0.7636348,0.9544014
27768,0.02157706,0.015164332
27769,0.18042096,0.2829695
27770,0.034893434,0.7737398
27771,0.071983665,0.31176358
27772,0.9615126,0.9227427
27773,0.05276045,0.6217897
27774,0.081784956,0.24526462
27775,0.29354355,0.27147534
27776,0.0109354295,0.035166197
27777,0.42799443,0.19622537
27778,0.1194467,0.12827334
27779,0.13339509,0.14965095
27780,0.050096817,0.9607948
27781,0.043759327,0.0078631025
27782,0.99762017,0.99884015
27783,0.016347218,0.9254401
27784,0.07739621,0.21857515
27785,0.08719276,0.26659286
27786,0.07425841,0.037290752
27787,0.090897664,0.05774086
27788,0.0077606384,0.04320094
27789,0.88311416,0.965511
27790,0.91056794,0.9065017
27791,0.003311154,0.2428027
27792,0.022605306,0.6152363
27793,0.046912856,0.09131828
27794,0.05988005,0.14127584
27795,0.13566178,0.73857015
27796,0.1142494,0.5171248
27797,0.85196203,0.64432174
27798,0.09160325,0.044288073
27799,0.03021852,0.03935438
27800,0.035137966,0.31683236
27801,0.038249657,0.31669924
27802,0.91252553,0.9402443
27803,0.003773133,0.0114677
27804,0.6472838,0.8943091
27805,0.0873785,0.08374854
27806,0.3613555,0.9324625
27807,0.071059175,0.78974515
27808,0.16656195,0.14413048
27809,0.7552075,0.9293776
27810,0.010130598,0.01621487
27811,0.010604485,0.10947313
27812,0.030013077,0.19526803
27813,0.2230397,0.9087362
27814,0.24863969,0.3980224
27815,0.065028675,0.48930353
27816,0.7964455,0.87313
27817,0.072260216,0.10035805
27818,0.1471412,0.80978465
27819,0.06069362,0.08178166
27820,0.8592912,0.8636611
27821,0.08020889,0.22433536
27822,0.21935415,0.24945812
27823,0.09135548,0.041593336
27824,0.059928916,0.9451829
27825,0.20450898,0.15596177
27826,0.36716968,0.86428493
27827,0.021364858,0.07429092
27828,0.008759554,0.08538732
27829,0.021751175,0.17609963
27830,0.14632776,0.31415007
27831,0.09977049,0.37742645
27832,0.10405207,0.3004714
27833,0.10027477,0.26962036
27834,0.8868054,0.89984685
27835,0.13636287,0.8314162
27836,0.027652295,0.97083944
27837,0.78264135,0.9566832
27838,0.016223833,0.55980545
27839,0.0051947744,0.07938925
27840,0.83487743,0.7667913
27841,0.06544183,0.5191626
27842,0.38871375,0.9428297
27843,0.025384568,0.4703055
27844,0.015698042,0.93028927
27845,0.063503064,0.90791863
27846,0.007547781,0.027228616
27847,0.09498116,0.52654135
27848,0.76690376,0.74900466
27849,0.07827073,0.93817675
27850,0.049694955,0.17201275
27851,0.44265723,0.19312486
27852,0.24016297,0.5177545
27853,0.01109001,0.035853446
27854,0.098321505,0.7501202
27855,0.05908617,0.44815326
27856,0.08145605,0.891232
27857,0.23215236,0.9556997
27858,0.8805338,0.94885725
27859,0.99453896,0.99132746
27860,0.08188517,0.65917766
27861,0.028940186,0.13922893
27862,0.20542762,0.3989408
27863,0.048000686,0.05066074
27864,0.00916278,0.21925648
27865,0.20124903,0.9584905
27866,0.893374,0.88741547
27867,0.5863732,0.72301286
27868,0.7406852,0.91967696
27869,0.011625688,0.2316104
27870,0.040497284,0.01068452
27871,0.15755478,0.65007466
27872,0.03295471,0.040176857
27873,0.20470548,0.019767586
27874,0.062483344,0.7575948
27875,0.26174325,0.80329645
27876,0.03433006,0.020600313
27877,0.21316485,0.64948994
27878,0.07452956,0.67700297
27879,0.12597641,0.62306905
27880,0.03176847,0.027413486
27881,0.022133859,0.83486706
27882,0.0693729,0.35993326
27883,0.07739217,0.06673274
27884,0.07172843,0.08103221
27885,0.009804709,0.038256373
27886,0.042793572,0.39925474
27887,0.54891914,0.47745863
27888,0.06906184,0.26943803
27889,0.023486488,0.11263908
27890,0.059655957,0.57018316
27891,0.079773806,0.40445656
27892,0.036384296,0.01754401
27893,0.0028989455,0.04256988
27894,0.16674747,0.38285628
27895,0.47365713,0.89810234
27896,0.0075545134,0.6474306
27897,0.009552878,0.018658424
27898,0.048072685,0.23661755
27899,0.009346781,0.17812596
27900,0.57852626,0.96712834
27901,0.10008097,0.038248383
27902,0.010614892,0.43261346
27903,0.014341284,0.13061763
27904,0.25898007,0.19330363
27905,0.0021291056,0.0052591753
27906,0.045318086,0.7278458
27907,0.82199633,0.98494786
27908,0.50186044,0.6305616
27909,0.21975225,0.19746074
27910,0.10254665,0.4936938
27911,0.23997301,0.86489856
27912,0.010544766,0.5193292
27913,0.01004634,0.38666096
27914,0.02693627,0.40165845
27915,0.07237255,0.31424794
27916,0.045092557,0.61525357
27917,0.01382635,0.47475803
27918,0.032798383,0.93649375
27919,0.084725045,0.5801134
27920,0.16321395,0.8844954
27921,0.031959802,0.80897677
27922,0.50430423,0.48853567
27923,0.1897279,0.9496251
27924,0.0976487,0.011285386
27925,0.0033833554,0.029634789
27926,0.3336819,0.1900103
27927,0.00508588,0.06659415
27928,0.71635044,0.8790122
27929,0.009019448,0.89792025
27930,0.100494415,0.12218044
27931,0.961295,0.94622105
27932,0.11406281,0.42094952
27933,0.0055579627,0.2923368
27934,0.31778368,0.8653103
27935,0.021460354,0.92273897
27936,0.16909336,0.85673845
27937,0.9681828,0.9249102
27938,0.01678715,0.08552101
27939,0.009714635,0.020777628
27940,0.033770867,0.124309264
27941,0.015180806,0.157989
27942,0.011692828,0.10281008
27943,0.008886419,0.6877903
27944,0.28143498,0.6662943
27945,0.62928396,0.17985506
27946,0.046727795,0.048040643
27947,0.80973643,0.9483008
27948,0.0010406718,0.032365583
27949,0.051990815,0.6856676
27950,0.029684367,0.8899644
27951,0.88746524,0.8839847
27952,0.0061555,0.90371776
27953,0.1984959,0.6936114
27954,0.050254185,0.7594443
27955,0.008841963,0.87118435
27956,0.6728832,0.90389264
27957,0.018029826,0.06825313
27958,0.88111013,0.90364724
27959,0.06481292,0.052843634
27960,0.18871486,0.75089914
27961,0.060202204,0.17271066
27962,0.9248581,0.9398467
27963,0.006281726,0.12963302
27964,0.015589757,0.022183422
27965,0.003344299,0.2968267
27966,0.5472318,0.72754556
27967,0.018536571,0.078091346
27968,0.1791961,0.45505014
27969,0.49200335,0.9046848
27970,0.029332181,0.30623168
27971,0.020271877,0.8335758
27972,0.06067141,0.26564774
27973,0.49861285,0.96047795
27974,0.17180933,0.07153531
27975,0.020651435,0.11098566
27976,0.08083908,0.19945587
27977,0.0007829261,0.027743129
27978,0.1661044,0.40478286
27979,0.21712138,0.82922536
27980,0.054671787,0.041188266
27981,0.028016662,0.14939684
27982,0.063546635,0.7782954
27983,0.66397685,0.9802813
27984,0.04271048,0.32834774
27985,0.049760412,0.8568166
27986,0.9060882,0.98564744
27987,0.0423699,0.8978642
27988,0.009726473,0.53568286
27989,0.059638917,0.1773638
27990,0.3136238,0.5078935
27991,0.03362483,0.34592196
27992,0.0059353914,0.019659827
27993,0.011041284,0.026276205
27994,0.18442504,0.902037
27995,0.015697062,0.9055593
27996,0.0037241937,0.026828634
27997,0.13430843,0.09372225
27998,0.08191366,0.78950995
27999,0.63158625,0.90608126
28000,0.029289344,0.13197473
28001,0.01667442,0.0109205395
28002,0.0038810906,0.030780323
28003,0.025716288,0.20333846
28004,0.22193381,0.6647376
28005,0.016619748,0.4563955
28006,0.040821467,0.03541082
28007,0.011791532,0.30663243
28008,0.0050430186,0.96387
28009,0.023183627,0.6567092
28010,0.015392648,0.057891786
28011,0.0033183973,0.5923686
28012,0.93550855,0.9378062
28013,0.47066972,0.85784787
28014,0.0035354798,0.03258439
28015,0.18280898,0.7979882
28016,0.65059966,0.93412864
28017,0.037196714,0.16092679
28018,0.011728495,0.8344211
28019,0.044871643,0.116642036
28020,0.006134809,0.05051863
28021,0.23094626,0.39555195
28022,0.5827742,0.5924628
28023,0.6254053,0.61456037
28024,0.0047830013,0.2899836
28025,0.6017909,0.78608173
28026,0.034501486,0.11487048
28027,0.31034285,0.7002906
28028,0.20636857,0.977417
28029,0.3801736,0.6866985
28030,0.8814345,0.9554849
28031,0.0054607405,0.20919277
28032,0.0118123125,0.55162466
28033,0.056942478,0.112253755
28034,0.85496336,0.823384
28035,0.29002494,0.12723853
28036,0.025866542,0.12954348
28037,0.007437808,0.8209556
28038,0.0009945324,0.01759574
28039,0.037376728,0.25374487
28040,0.25913256,0.9757563
28041,0.24400026,0.9518309
28042,0.077837914,0.15214235
28043,0.97162265,0.9759546
28044,0.02752962,0.13378584
28045,0.13678087,0.5721018
28046,0.01437164,0.53552103
28047,0.10544019,0.62088513
28048,0.015009635,0.05998974
28049,0.029344518,0.9321301
28050,0.017160399,0.22391266
28051,0.047252472,0.89492756
28052,0.047635246,0.47507966
28053,0.021246491,0.17781642
28054,0.7949958,0.41824093
28055,0.101921156,0.23431589
28056,0.8666058,0.958652
28057,0.012591434,0.6082413
28058,0.009741088,0.0914338
28059,0.037219405,0.09257856
28060,0.01337469,0.2480569
28061,0.047222838,0.34556744
28062,0.042645276,0.198605
28063,0.16475067,0.2549174
28064,0.025743637,0.6258591
28065,0.012923556,0.14254624
28066,0.011257461,0.7846786
28067,0.06259236,0.8965232
28068,0.29623708,0.09010069
28069,0.2323628,0.5495416
28070,0.022264335,0.37225884
28071,0.07444741,0.4231908
28072,0.40461174,0.27394375
28073,0.007482571,0.047552645
28074,0.5429879,0.49579346
28075,0.101290196,0.19689472
28076,0.015189363,0.5120269
28077,0.07395626,0.24599499
28078,0.20993643,0.81677455
28079,0.33857512,0.98493356
28080,0.12106045,0.1412603
28081,0.08242391,0.93673885
28082,0.3270383,0.6635702
28083,0.0076940996,0.0321375
28084,0.011768711,0.028799128
28085,0.907888,0.43874803
28086,0.044661507,0.88326156
28087,0.03132362,0.93855673
28088,0.62489015,0.94245666
28089,0.004728356,0.14273694
28090,0.006746331,0.40157035
28091,0.08881923,0.03302654
28092,0.023791581,0.04092699
28093,0.008573647,0.38737693
28094,0.007155607,0.4958398
28095,0.95147157,0.91330034
28096,0.69555604,0.88725364
28097,0.01875953,0.040584374
28098,0.03976992,0.3712995
28099,0.03973884,0.3864408
28100,0.008805513,0.24512915
28101,0.25983092,0.96808887
28102,0.3167587,0.13172932
28103,0.03736839,0.9068483
28104,0.50142986,0.98589224
28105,0.017728375,0.024064822
28106,0.026303973,0.45469806
28107,0.04721053,0.10977295
28108,0.4969431,0.78312546
28109,0.19812194,0.19778825
28110,0.11261473,0.89050967
28111,0.09437365,0.22082427
28112,0.13959497,0.8080396
28113,0.08126449,0.6766088
28114,0.0049783876,0.08583763
28115,0.0694034,0.4738245
28116,0.0055708336,0.068015225
28117,0.01265717,0.14371495
28118,0.2610704,0.07680053
28119,0.5293192,0.7735682
28120,0.25402707,0.7504968
28121,0.24038242,0.9132266
28122,0.013257983,0.012544495
28123,0.07514962,0.037107863
28124,0.03063762,0.24007946
28125,0.035724778,0.18871611
28126,0.35085112,0.39688396
28127,0.06858233,0.18632291
28128,0.039301705,0.024449024
28129,0.2135974,0.8697125
28130,0.122760385,0.14422892
28131,0.22927512,0.20922936
28132,0.17297637,0.9812702
28133,0.35328272,0.96572465
28134,0.5603356,0.3390238
28135,0.08649415,0.95282525
28136,0.021740675,0.6553236
28137,0.07547901,0.15097694
28138,0.24436487,0.93939507
28139,0.4785013,0.9433482
28140,0.29812366,0.8405234
28141,0.02037642,0.0048745847
28142,0.011730031,0.041723043
28143,0.17653927,0.34182864
28144,0.03558311,0.8562565
28145,0.17208229,0.40867594
28146,0.014278753,0.12687804
28147,0.030404583,0.33283874
28148,0.32408,0.40984794
28149,0.015382334,0.04502115
28150,0.020443488,0.8199095
28151,0.036138374,0.5356394
28152,0.14184502,0.3832881
28153,0.019103752,0.07795438
28154,0.019124275,0.17228477
28155,0.019390875,0.93550926
28156,0.029927677,0.7766951
28157,0.0046546967,0.0313677
28158,0.7118185,0.9760709
28159,0.40180758,0.8490929
28160,0.008894319,0.09837218
28161,0.055335164,0.6866913
28162,0.064771324,0.9432678
28163,0.13625884,0.35348806
28164,0.7789156,0.8525932
28165,0.031550143,0.26460373
28166,0.81859064,0.9744513
28167,0.028337883,0.23213914
28168,0.2042335,0.82676834
28169,0.042586196,0.14172286
28170,0.053142827,0.40305182
28171,0.12301944,0.39553457
28172,0.19528766,0.75847876
28173,0.021199761,0.06037281
28174,0.06629019,0.18621673
28175,0.42749345,0.9390843
28176,0.0020893568,0.002765634
28177,0.124581754,0.44796926
28178,0.0635346,0.74455947
28179,0.055091597,0.2100512
28180,0.093382426,0.19967382
28181,0.020682223,0.11186856
28182,0.09382123,0.49230713
28183,0.026144939,0.06336071
28184,0.017907321,0.029339092
28185,0.14111601,0.2604734
28186,0.07451044,0.28751886
28187,0.2217261,0.52726394
28188,0.11504836,0.39931574
28189,0.00800192,0.18392503
28190,0.07040463,0.25716352
28191,0.0032875969,0.0017221055
28192,0.028029025,0.2040241
28193,0.013567529,0.9513861
28194,0.008766093,0.3938168
28195,0.71285725,0.9724736
28196,0.6393129,0.9195141
28197,0.026385225,0.29219398
28198,0.79314816,0.916095
28199,0.019100329,0.34972754
28200,0.0938924,0.20491728
28201,0.08539603,0.06411829
28202,0.064230174,0.35534513
28203,0.1454726,0.9153023
28204,0.1073267,0.0838053
28205,0.2874297,0.3437571
28206,0.052489284,0.16424267
28207,0.6581626,0.79925853
28208,0.020232683,0.43437508
28209,0.17536032,0.658705
28210,0.0073406515,0.058506582
28211,0.40252167,0.69866997
28212,0.7631688,0.6263214
28213,0.98744166,0.99396646
28214,0.0077951415,0.093010716
28215,0.09448447,0.45845842
28216,0.023893617,0.53811824
28217,0.002984446,0.07924488
28218,0.91410667,0.9781181
28219,0.0018973552,0.00856443
28220,0.12520875,0.21362644
28221,0.041499782,0.2134673
28222,0.42261156,0.5562207
28223,0.08308142,0.9640572
28224,0.06764878,0.048235558
28225,0.15829477,0.5304748
28226,0.005014046,0.040906835
28227,0.3498908,0.98117757
28228,0.010962343,0.41196236
28229,0.6209224,0.88162035
28230,0.0040372433,0.003837338
28231,0.44015953,0.7640647
28232,0.32217473,0.1560469
28233,0.031825624,0.14709511
28234,0.36192322,0.99321294
28235,0.0064296043,0.19726372
28236,0.025614504,0.06243666
28237,0.11993403,0.12756824
28238,0.17725946,0.9709769
28239,0.036122732,0.31313464
28240,0.36940402,0.15454134
28241,0.013025639,0.062846795
28242,0.34594446,0.8174612
28243,0.010886399,0.29626912
28244,0.15903717,0.8686285
28245,0.0693098,0.6580046
28246,0.009706349,0.053955242
28247,0.1892056,0.13606898
28248,0.112068966,0.48510712
28249,0.028064806,0.42267492
28250,0.3861501,0.79296046
28251,0.56034386,0.8763551
28252,0.13682912,0.12830114
28253,0.07862969,0.92698973
28254,0.17544927,0.21818915
28255,0.01344407,0.28007582
